ds,yhat,yhat_lower,yhat_upper,y,type
2016-12-28,204.29319392012388,72.71353442509745,326.99118516938944,,forecast
2016-12-29,184.9122215199431,58.722509225636806,316.8370740723282,,forecast
2016-12-30,192.99827093597114,66.44677569801911,316.30109562995045,,forecast
2016-12-31,240.9296487234704,106.09887172303456,375.9357739338614,,forecast
2017-01-01,192.2541477876589,58.621913129514965,315.6359941682932,,forecast
2017-01-02,161.10514026914706,34.86981046857712,284.81863240228444,,forecast
2017-01-03,156.14881465585742,39.46059858498151,287.7125256612864,,forecast
2017-01-04,178.36340255211658,52.05792771728015,306.047086668874,,forecast
2017-01-05,161.5798636688808,36.13925347716551,285.46529972316836,,forecast
2017-01-06,172.92595453075086,43.28689174192813,298.20836639001806,,forecast
2017-01-07,224.70445910047042,108.09863039334884,354.69887065599306,,forecast
2017-01-08,180.37497841337287,44.598536803544526,312.5072503264836,,forecast
2017-01-09,153.97201067235156,24.796819843869066,276.5758400116895,,forecast
2017-01-10,154.0543940416318,30.014838842833623,278.99857444992034,,forecast
2017-01-11,181.4869075055513,52.84689664958324,309.74505046225596,,forecast
2017-01-12,169.98344508610737,36.05061717102407,286.9610857873439,,forecast
2017-01-13,186.5536336621598,66.90628586915604,314.37222137735927,,forecast
2017-01-14,243.38361661521952,110.03770037297205,368.30161332391066,,forecast
2017-01-15,203.8203449349685,75.08403784046305,330.61391485974656,,forecast
2017-01-16,181.79205352519404,57.25919570415802,309.750270330186,,forecast
2017-01-17,185.75994414397408,52.686981770777834,309.01273146397216,,forecast
2017-01-18,216.50182353096932,68.82195195056964,339.6795513177626,,forecast
2017-01-19,207.65707016280572,71.79559001425264,329.5887200393442,,forecast
2017-01-20,226.17476384606329,99.62365894570048,354.54740981004454,,forecast
2017-01-21,284.19567085247104,150.64682530159124,407.55775754753336,,forecast
2017-01-22,245.03740378766358,111.36097204897422,372.3361469861124,,forecast
2017-01-23,222.61541894002812,105.49022194987582,353.0086334799343,,forecast
2017-01-24,225.3948652309082,104.3465083149157,353.0803941019601,,forecast
2017-01-25,254.17403370596185,114.28313908391928,379.40019925137756,,forecast
2017-01-26,242.62878899717472,121.21902347274008,355.58372626197945,,forecast
2017-01-27,257.75983223742026,132.4318189558623,387.8727349459328,,forecast
2017-01-28,311.77351026257236,180.51999783449628,445.3084952013855,,forecast
2017-01-29,268.0655186898323,143.11850961625743,408.40743935533953,,forecast
2017-01-30,240.64019557511764,107.28097614020076,364.2089282543844,,forecast
2017-01-31,238.06045846836176,104.07238842843375,371.8980700323974,,forecast
2017-02-01,261.22917634923203,135.68522235291977,397.0074620891424,,forecast
2017-02-02,243.93140328812342,116.66837183426416,376.8542394368734,,forecast
2017-02-03,253.27937059527022,115.30073070491744,387.18638280718244,,forecast
2017-02-04,301.5910004166224,172.2883152078171,428.419589413091,,forecast
2017-02-05,252.3713362917133,120.50372634637316,382.51631974215746,,forecast
2017-02-06,219.729634122975,82.01494083177298,350.97889617944713,,forecast
2017-02-07,212.32721096948265,84.72766452281407,334.77660667787706,,forecast
2017-02-08,231.15688471212025,106.92309838177958,358.0327035608349,,forecast
2017-02-09,210.0834691468252,86.88079145551828,329.49804599467666,,forecast
2017-02-10,216.28725443251514,86.20770914163921,333.45819120522617,,forecast
2017-02-11,262.141263844014,141.9866111946794,396.16394555445817,,forecast
2017-02-12,211.19170470452823,92.1344794524773,338.10959137131096,,forecast
2017-02-13,177.5743732929371,47.13582457479047,301.93540853182446,,forecast
2017-02-14,169.9621212655703,41.903225580437585,297.71197975403663,,forecast
2017-02-15,189.3442204308788,66.10561530620289,317.7485806696652,,forecast
2017-02-16,169.5670879468484,37.61587483339595,297.52902679407055,,forecast
